stats_g/std,test/mean_Q,test/episode,epoch,stats_o/mean,test/success_rate,train/success_rate,stats_o/std,train/episode,stats_g/mean
0.12220446,-3.572097,4140.0,206,0.24499343,0.934375,0.43437499999999996,0.16395065,20700.0,0.87060815
0.12219862,-3.9475057,4160.0,207,0.24499404,0.8624999999999999,0.445625,0.16393925,20800.0,0.87061447
0.12232784,-3.67946,4180.0,208,0.24500127,0.8843749999999999,0.48312499999999997,0.16396071,20900.0,0.87062126
0.12231147,-3.3502085,4200.0,209,0.24500167,0.928125,0.43937499999999996,0.16395178,21000.0,0.87062025
0.122316815,-4.018096,4220.0,210,0.24499922,0.853125,0.44125,0.16393822,21100.0,0.87062687
0.122298,-3.4632342,4240.0,211,0.24499911,0.940625,0.463125,0.16392903,21200.0,0.8706197
0.12228008,-3.7555256,4260.0,212,0.24500279,0.915625,0.468125,0.1639384,21300.0,0.8706124
0.122275025,-3.705295,4280.0,213,0.24500199,0.89375,0.45375,0.16393284,21400.0,0.87061995
0.122261524,-3.6977775,4300.0,214,0.24499737,0.8781249999999999,0.47124999999999995,0.16389704,21500.0,0.8706185
0.12226998,-3.486862,4320.0,215,0.24499865,0.940625,0.446875,0.1638986,21600.0,0.87060934
0.122284494,-3.7008517,4340.0,216,0.24500374,0.890625,0.453125,0.16390148,21700.0,0.87060326
0.12228036,-3.550287,4360.0,217,0.24500436,0.89375,0.45687500000000003,0.16388863,21800.0,0.8706215
0.12227235,-3.7109087,4380.0,218,0.24499293,0.89375,0.44999999999999996,0.16389713,21900.0,0.87061435
0.12226397,-3.8626356,4400.0,219,0.24499145,0.8531249999999999,0.44999999999999996,0.16388926,22000.0,0.87062246
0.1222682,-4.037057,4420.0,220,0.24499491,0.85625,0.46937500000000004,0.16389409,22100.0,0.87064004
0.12224543,-3.6718302,4440.0,221,0.24499473,0.90625,0.43562500000000004,0.16388889,22200.0,0.8706381
0.12234378,-3.2404454,4460.0,222,0.2449934,0.96875,0.44937499999999997,0.16391878,22300.0,0.87063545
0.122348346,-3.4398909,4480.0,223,0.24499607,0.9156249999999999,0.47,0.16391835,22400.0,0.87064904
0.12233738,-3.912383,4500.0,224,0.24499062,0.89375,0.435625,0.16393135,22500.0,0.87064534
0.12233615,-3.9354477,4520.0,225,0.24499428,0.825,0.44499999999999995,0.16393061,22600.0,0.8706439
0.122324504,-3.6800184,4540.0,226,0.2449986,0.903125,0.424375,0.16393085,22700.0,0.8706407
0.1223304,-3.4473548,4560.0,227,0.24500416,0.9312499999999999,0.443125,0.16392846,22800.0,0.87065387
0.12233076,-3.4824297,4580.0,228,0.24502087,0.925,0.45625,0.16393436,22900.0,0.8706555
0.1223192,-3.5445406,4600.0,229,0.2450216,0.9125000000000001,0.44125,0.16393892,23000.0,0.8706543
0.12231445,-4.168752,4620.0,230,0.24502361,0.8062499999999999,0.453125,0.16394515,23100.0,0.8706644
0.12231147,-3.5560255,4640.0,231,0.24501312,0.90625,0.413125,0.16393688,23200.0,0.8706667
0.12229702,-3.752651,4660.0,232,0.24502419,0.8656250000000001,0.450625,0.16394702,23300.0,0.8706849
0.12228772,-3.5664504,4680.0,233,0.24503094,0.909375,0.485,0.16395992,23400.0,0.870697
0.12228039,-3.2800994,4700.0,234,0.24503304,0.959375,0.44937499999999997,0.16397701,23500.0,0.870713
0.12228165,-3.3064256,4720.0,235,0.24502999,0.95625,0.453125,0.16399647,23600.0,0.87070924
0.12240078,-3.4852552,4740.0,236,0.24502453,0.9,0.46375,0.16403186,23700.0,0.8707154
0.12239319,-3.9540148,4760.0,237,0.24503018,0.8406250000000001,0.45687500000000003,0.16404453,23800.0,0.8707149
0.122398116,-3.5079675,4780.0,238,0.2450319,0.9468749999999999,0.466875,0.16405343,23900.0,0.8707258
0.122396715,-3.6577034,4800.0,239,0.24502702,0.90625,0.45687500000000003,0.1640636,24000.0,0.87072784
0.12239864,-4.0444736,4820.0,240,0.24502358,0.8468749999999999,0.460625,0.1640783,24100.0,0.87073135
0.12239015,-3.6301885,4840.0,241,0.24502395,0.89375,0.43562500000000004,0.16411474,24200.0,0.870722
0.12238098,-4.454455,4860.0,242,0.24503216,0.778125,0.46499999999999997,0.16413182,24300.0,0.8707413
0.12240809,-3.4825888,4880.0,243,0.24503864,0.921875,0.435625,0.16415015,24400.0,0.8707409
0.12240108,-3.4067082,4900.0,244,0.2450454,0.9468749999999999,0.4375,0.16416103,24500.0,0.87075067
0.12240497,-4.4244776,4920.0,245,0.24504654,0.8187500000000001,0.441875,0.16416888,24600.0,0.87076825
0.122406326,-4.07382,4940.0,246,0.2450483,0.871875,0.44999999999999996,0.1641808,24700.0,0.8707838
0.122395635,-3.6497388,4960.0,247,0.24505328,0.9,0.45687500000000003,0.16421491,24800.0,0.8707857
0.12238345,-3.6242568,4980.0,248,0.24505886,0.91875,0.45875,0.16422878,24900.0,0.87078875
0.12236408,-3.4491591,5000.0,249,0.2450601,0.9156249999999999,0.453125,0.16423048,25000.0,0.8707924
0.12235737,-3.8853407,5020.0,250,0.24506444,0.84375,0.448125,0.16424255,25100.0,0.8707984
0.1223583,-3.500718,5040.0,251,0.2450627,0.95,0.43937499999999996,0.1642525,25200.0,0.87079334
0.12236065,-3.890552,5060.0,252,0.24505948,0.859375,0.46499999999999997,0.16425805,25300.0,0.8708007
0.12236472,-3.7684963,5080.0,253,0.24505852,0.8624999999999999,0.4625,0.16426504,25400.0,0.870801
0.12236682,-3.9226654,5100.0,254,0.24506332,0.83125,0.4525,0.16425735,25500.0,0.8707979
0.122360714,-3.707281,5120.0,255,0.2450675,0.85625,0.43875,0.16427201,25600.0,0.8708063
0.122351915,-3.8460119,5140.0,256,0.24506086,0.8875,0.46249999999999997,0.16427368,25700.0,0.8708203
0.12233245,-3.4983459,5160.0,257,0.24506162,0.928125,0.464375,0.16427365,25800.0,0.8708277
0.12232844,-3.75311,5180.0,258,0.24506353,0.859375,0.4475,0.16430023,25900.0,0.8708441
0.12232373,-3.4305735,5200.0,259,0.24506801,0.925,0.448125,0.16431963,26000.0,0.8708575
0.12231502,-3.3658686,5220.0,260,0.24507013,0.953125,0.4225,0.1643242,26100.0,0.87085843
0.122326195,-4.317956,5240.0,261,0.245075,0.803125,0.46499999999999997,0.16434804,26200.0,0.8708647
0.12233841,-3.9128363,5260.0,262,0.24507582,0.878125,0.453125,0.16435944,26300.0,0.8708577
0.12232187,-4.0455446,5280.0,263,0.24507351,0.8625,0.43374999999999997,0.16436978,26400.0,0.8708628
0.12229333,-4.6527843,5300.0,264,0.24507427,0.7625,0.42375,0.16437747,26500.0,0.8708682
0.12229063,-4.121264,5320.0,265,0.24506637,0.828125,0.42125,0.16436508,26600.0,0.8708697
0.122258484,-4.698225,5340.0,266,0.24506418,0.7718750000000001,0.41375,0.1643548,26700.0,0.87087315
0.122243516,-4.7655396,5360.0,267,0.24505974,0.7875000000000001,0.39375000000000004,0.16434297,26800.0,0.87086916
0.122220136,-4.3035927,5380.0,268,0.24505398,0.815625,0.393125,0.16433275,26900.0,0.8708675
0.12220148,-4.061262,5400.0,269,0.24505323,0.8625,0.43437499999999996,0.16434139,27000.0,0.8708787
0.12218044,-4.558078,5420.0,270,0.24505562,0.8125,0.43124999999999997,0.16435562,27100.0,0.8708851
0.12216947,-4.645971,5440.0,271,0.24506234,0.775,0.425,0.16436356,27200.0,0.8708866
0.12216365,-4.817503,5460.0,272,0.24506289,0.775,0.405,0.16436756,27300.0,0.8708952
0.122140765,-4.530356,5480.0,273,0.24505693,0.796875,0.42250000000000004,0.1643653,27400.0,0.87089515
0.12213811,-3.7157588,5500.0,274,0.24505842,0.91875,0.41000000000000003,0.16437648,27500.0,0.8708914
0.122128166,-4.166475,5520.0,275,0.24506424,0.8406250000000001,0.4175,0.16439356,27600.0,0.8709028
0.12213272,-3.9036093,5540.0,276,0.24506275,0.90625,0.45125,0.16440302,27700.0,0.87089616
0.12213496,-4.068161,5560.0,277,0.24505928,0.85625,0.459375,0.16440986,27800.0,0.87089723
0.12213856,-4.1856813,5580.0,278,0.24506018,0.871875,0.43624999999999997,0.16440904,27900.0,0.8708971
0.12215253,-4.1294894,5600.0,279,0.24506398,0.834375,0.433125,0.16442208,28000.0,0.87089366
0.1221627,-4.2435865,5620.0,280,0.24506955,0.8125,0.423125,0.16443156,28100.0,0.87089396
0.122157745,-3.6269634,5640.0,281,0.24507183,0.884375,0.47062499999999996,0.16442832,28200.0,0.8708952
0.122148804,-4.181812,5660.0,282,0.24507837,0.85625,0.44999999999999996,0.16444054,28300.0,0.8708966
0.12215193,-4.277388,5680.0,283,0.24507809,0.846875,0.4325,0.164452,28400.0,0.87088966
0.12215301,-4.3713436,5700.0,284,0.24508436,0.846875,0.43500000000000005,0.16445524,28500.0,0.8709039
0.12214295,-4.0722423,5720.0,285,0.24508858,0.846875,0.448125,0.16445512,28600.0,0.87090486
0.122131675,-3.7207952,5740.0,286,0.2450885,0.91875,0.46125,0.16446146,28700.0,0.8709075
0.122133315,-4.1381145,5760.0,287,0.24508817,0.8500000000000001,0.47375,0.16446854,28800.0,0.8709142
0.122133054,-3.5339131,5780.0,288,0.24509476,0.90625,0.458125,0.16447726,28900.0,0.87093025
0.12212203,-3.9906108,5800.0,289,0.24509151,0.840625,0.46,0.16448238,29000.0,0.8709407
0.12221452,-3.5171762,5820.0,290,0.2450909,0.925,0.44625,0.16448875,29100.0,0.8709333
0.12220446,-3.9881191,5840.0,291,0.24508815,0.859375,0.4475,0.16448809,29200.0,0.8709402
0.12220421,-3.293745,5860.0,292,0.24509145,0.95,0.45562500000000006,0.16448134,29300.0,0.8709472
0.122205764,-4.1139126,5880.0,293,0.24508893,0.846875,0.443125,0.16449109,29400.0,0.87094474
0.1222193,-3.3923435,5900.0,294,0.24509132,0.9406249999999999,0.46875,0.16449344,29500.0,0.87094957
0.12221253,-3.6259832,5920.0,295,0.24509908,0.921875,0.46187500000000004,0.1645052,29600.0,0.8709534
0.12220129,-3.8085515,5940.0,296,0.2451001,0.8500000000000001,0.4475,0.1645112,29700.0,0.8709607
0.12219626,-3.8151243,5960.0,297,0.24510552,0.8250000000000001,0.463125,0.16452079,29800.0,0.87096184
0.1222052,-3.864398,5980.0,298,0.24510968,0.884375,0.47375,0.16452816,29900.0,0.87096167
0.122214526,-3.5537505,6000.0,299,0.24511753,0.890625,0.456875,0.16454,30000.0,0.87095857
0.12221586,-3.7741933,6020.0,300,0.24511394,0.89375,0.429375,0.16453911,30100.0,0.8709526
0.12222309,-3.3497279,6040.0,301,0.24511813,0.9375,0.45625000000000004,0.16454205,30200.0,0.8709526
0.12222644,-3.592873,6060.0,302,0.24511482,0.925,0.41937499999999994,0.16455522,30300.0,0.8709547
0.12222294,-3.7120368,6080.0,303,0.24510923,0.878125,0.44625,0.16456586,30400.0,0.8709639
0.122222185,-3.643793,6100.0,304,0.24510649,0.91875,0.45999999999999996,0.16457146,30500.0,0.8709677
0.12221924,-3.8265495,6120.0,305,0.24510273,0.890625,0.431875,0.16457154,30600.0,0.8709665
0.1222164,-4.0398088,6140.0,306,0.24510239,0.878125,0.433125,0.16458221,30700.0,0.87096334
0.12220476,-3.338248,6160.0,307,0.24510561,0.925,0.46125,0.16459002,30800.0,0.87096804
0.122198194,-3.4498382,6180.0,308,0.24509884,0.95625,0.46749999999999997,0.16459793,30900.0,0.87096375
0.12219158,-3.8676798,6200.0,309,0.2451012,0.8656249999999999,0.464375,0.16459759,31000.0,0.8709645
0.12218235,-3.5137293,6220.0,310,0.24510586,0.934375,0.436875,0.1646103,31100.0,0.8709662
0.12218448,-3.7068138,6240.0,311,0.2451041,0.8937499999999999,0.486875,0.16461182,31200.0,0.87097603
0.12218958,-4.0217314,6260.0,312,0.24510117,0.825,0.455625,0.16461013,31300.0,0.8709724
0.122178316,-4.051046,6280.0,313,0.2451077,0.85625,0.463125,0.16461447,31400.0,0.87097913
0.1221745,-3.8853526,6300.0,314,0.24511056,0.840625,0.45625,0.16462226,31500.0,0.87098694
0.12216586,-3.9300833,6320.0,315,0.24510981,0.878125,0.448125,0.16463806,31600.0,0.87099165
0.122161485,-3.7554083,6340.0,316,0.24511166,0.8843749999999999,0.4425,0.16465564,31700.0,0.8709906
0.12215548,-3.238605,6360.0,317,0.2451129,0.95,0.466875,0.16465703,31800.0,0.870996
0.12216721,-3.9283924,6380.0,318,0.2451092,0.8875,0.450625,0.16466229,31900.0,0.8710014
0.12216636,-4.416021,6400.0,319,0.24510832,0.83125,0.465,0.16467217,32000.0,0.8710017
0.12216681,-4.174962,6420.0,320,0.2451077,0.8625,0.458125,0.16467468,32100.0,0.8710014
0.122169845,-3.858751,6440.0,321,0.24510083,0.8999999999999999,0.44437499999999996,0.164686,32200.0,0.87099457
0.12216186,-3.800757,6460.0,322,0.24509872,0.8531249999999999,0.43562500000000004,0.1646926,32300.0,0.87099344
0.122151256,-3.6544302,6480.0,323,0.2451012,0.915625,0.44875,0.16469766,32400.0,0.87100166
0.122142315,-3.9263117,6500.0,324,0.24510668,0.90625,0.44625000000000004,0.16470566,32500.0,0.8710022
0.12213876,-3.689715,6520.0,325,0.24510647,0.903125,0.428125,0.16470775,32600.0,0.8710065
0.12214167,-3.767204,6540.0,326,0.24510814,0.9,0.44375,0.16471726,32700.0,0.87101644
0.12214678,-3.702254,6560.0,327,0.24510662,0.896875,0.406875,0.16472787,32800.0,0.8710182
0.122145854,-4.5951138,6580.0,328,0.24510193,0.78125,0.4375,0.1647419,32900.0,0.87102634
0.12214881,-3.8039095,6600.0,329,0.2451044,0.90625,0.46375,0.16475514,33000.0,0.8710303
0.12214192,-3.462405,6620.0,330,0.24510927,0.9437500000000001,0.44500000000000006,0.16476326,33100.0,0.8710293
0.12213231,-3.451871,6640.0,331,0.2451149,0.925,0.453125,0.1647696,33200.0,0.871038
0.1221306,-3.5238452,6660.0,332,0.24511471,0.9375,0.455625,0.16477367,33300.0,0.8710432
0.12214055,-3.895368,6680.0,333,0.24511406,0.859375,0.438125,0.1647869,33400.0,0.87104106
0.122138835,-3.8527095,6700.0,334,0.24511522,0.8875,0.42875,0.1647933,33500.0,0.8710378
0.1221382,-3.909441,6720.0,335,0.24511608,0.8999999999999999,0.42374999999999996,0.16479704,33600.0,0.871041
0.12214565,-3.4742599,6740.0,336,0.24511352,0.95,0.431875,0.16480133,33700.0,0.8710499
0.12214526,-3.8667529,6760.0,337,0.24511516,0.9125,0.44937499999999997,0.16480602,33800.0,0.87106174
0.122141816,-3.4966989,6780.0,338,0.24511188,0.95,0.43999999999999995,0.16480337,33900.0,0.87105876
0.12214124,-3.3533065,6800.0,339,0.24510922,0.9750000000000001,0.42375000000000007,0.16481318,34000.0,0.8710591
0.12213099,-3.3021233,6820.0,340,0.24511154,0.925,0.43437499999999996,0.16481316,34100.0,0.8710628
0.12212562,-3.4344957,6840.0,341,0.24510774,0.9437500000000001,0.468125,0.16481711,34200.0,0.8710628
0.12212268,-3.449263,6860.0,342,0.24510342,0.9375,0.450625,0.16481999,34300.0,0.8710685
0.12215009,-3.230999,6880.0,343,0.24510753,0.925,0.441875,0.164824,34400.0,0.87106705
0.12217262,-3.629376,6900.0,344,0.24510756,0.9125000000000001,0.4375,0.1648349,34500.0,0.87106156
0.12224611,-3.6410193,6920.0,345,0.24510822,0.88125,0.459375,0.16484576,34600.0,0.8710678
0.12225205,-3.7624702,6940.0,346,0.24510051,0.89375,0.455625,0.16485004,34700.0,0.87106586
0.12226329,-3.6427877,6960.0,347,0.245099,0.890625,0.43062500000000004,0.16485453,34800.0,0.87107164
0.122263916,-4.0428267,6980.0,348,0.24509762,0.865625,0.445,0.16484937,34900.0,0.8710707
0.12235501,-3.9626484,7000.0,349,0.2450946,0.890625,0.44499999999999995,0.1648695,35000.0,0.8710699
0.12235484,-3.1576438,7020.0,350,0.24509315,0.9437499999999999,0.4275,0.16488045,35100.0,0.8710742
0.12234608,-3.9472697,7040.0,351,0.24509421,0.896875,0.45499999999999996,0.16489476,35200.0,0.8710751
0.12235578,-3.7769907,7060.0,352,0.24509558,0.89375,0.45375,0.16490895,35300.0,0.87107116
0.1223562,-3.4972746,7080.0,353,0.24509512,0.9312499999999999,0.4325,0.16492093,35400.0,0.87107414
0.1223588,-3.1140602,7100.0,354,0.24509539,0.975,0.4475,0.16492811,35500.0,0.87107605
0.12234894,-3.3526769,7120.0,355,0.24509183,0.94375,0.4425,0.16493553,35600.0,0.8710714
0.122365095,-3.6300356,7140.0,356,0.24508758,0.89375,0.426875,0.16494288,35700.0,0.87106544
0.12236742,-3.3541653,7160.0,357,0.24508733,0.9624999999999999,0.42375,0.16494675,35800.0,0.8710628
0.122367,-3.978035,7180.0,358,0.24508518,0.9,0.47250000000000003,0.16494451,35900.0,0.871064
0.12237775,-3.7925072,7200.0,359,0.24508694,0.9125,0.42125,0.1649497,36000.0,0.871052
0.122375846,-3.974164,7220.0,360,0.24508955,0.878125,0.45125,0.16494842,36100.0,0.87104416
0.122374475,-4.0905075,7240.0,361,0.24508789,0.84375,0.44437499999999996,0.16495353,36200.0,0.87104416
0.12237998,-3.5193033,7260.0,362,0.2450853,0.921875,0.443125,0.1649749,36300.0,0.871046
0.12239874,-3.453237,7280.0,363,0.24508008,0.95,0.45999999999999996,0.16497646,36400.0,0.8710463
0.12239779,-3.430668,7300.0,364,0.2450748,0.9249999999999999,0.46499999999999997,0.16497478,36500.0,0.8710463
0.12239617,-3.9627264,7320.0,365,0.24507317,0.89375,0.4675,0.16497932,36600.0,0.87104464
0.12239755,-3.5351164,7340.0,366,0.24506827,0.9124999999999999,0.45437500000000003,0.16497332,36700.0,0.87104696
0.12239336,-3.577835,7360.0,367,0.24506676,0.921875,0.43625,0.16498101,36800.0,0.8710478
0.122389026,-3.2835479,7380.0,368,0.2450634,0.9624999999999999,0.45125,0.16498257,36900.0,0.87105006
0.122385465,-3.513156,7400.0,369,0.24505962,0.896875,0.444375,0.1649862,37000.0,0.8710358
0.12239895,-3.5314474,7420.0,370,0.24505563,0.8875,0.458125,0.16500315,37100.0,0.8710356
0.12239834,-3.4380488,7440.0,371,0.24505642,0.9468749999999999,0.448125,0.1650035,37200.0,0.8710351
0.12238914,-3.728336,7460.0,372,0.24505349,0.925,0.50875,0.16500254,37300.0,0.8710499
0.12238536,-3.7264657,7480.0,373,0.2450533,0.890625,0.445,0.1650058,37400.0,0.87105083
0.12238505,-3.6054401,7500.0,374,0.2450509,0.934375,0.454375,0.16499943,37500.0,0.8710518
0.12239456,-3.2029996,7520.0,375,0.24504952,0.9593750000000001,0.431875,0.16500555,37600.0,0.87104684
0.12240078,-4.011735,7540.0,376,0.24504526,0.8343750000000001,0.471875,0.16501187,37700.0,0.87104684
0.12239457,-4.0712094,7560.0,377,0.24504898,0.865625,0.44625,0.16501182,37800.0,0.8710391
0.12238338,-3.6540842,7580.0,378,0.24504612,0.90625,0.450625,0.16500637,37900.0,0.8710348
0.122380175,-3.4110518,7600.0,379,0.24504657,0.9562499999999999,0.441875,0.16501278,38000.0,0.8710354
0.1223766,-3.6061473,7620.0,380,0.24504523,0.9375,0.46375,0.16501068,38100.0,0.8710354
0.122378446,-3.3449407,7640.0,381,0.24504343,0.9468749999999999,0.44625,0.16502035,38200.0,0.87102896
0.12238123,-3.4847448,7660.0,382,0.24503967,0.9312499999999999,0.438125,0.16502723,38300.0,0.87103564
0.122377634,-3.9787357,7680.0,383,0.2450389,0.878125,0.431875,0.1650441,38400.0,0.87102985
0.12237313,-3.7704878,7700.0,384,0.245034,0.915625,0.44062500000000004,0.16506112,38500.0,0.8710222
0.12237787,-3.1776493,7720.0,385,0.24503201,0.98125,0.44375,0.16506794,38600.0,0.8710136
0.12237545,-3.1279917,7740.0,386,0.24502933,0.96875,0.44437499999999996,0.16508,38700.0,0.87101173
0.12237134,-3.5614843,7760.0,387,0.24502337,0.921875,0.44375,0.16509831,38800.0,0.87100977
0.12237009,-3.3779347,7780.0,388,0.2450214,0.95,0.434375,0.16511102,38900.0,0.87101007
0.122377194,-3.7492595,7800.0,389,0.24501494,0.8812499999999999,0.455,0.16511434,39000.0,0.87100387
0.12238244,-4.2507305,7820.0,390,0.24501444,0.86875,0.468125,0.1651185,39100.0,0.8710058
0.12238588,-3.4280713,7840.0,391,0.24500751,0.95625,0.4425,0.16512056,39200.0,0.87100834
0.12239953,-3.455413,7860.0,392,0.2450046,0.9375,0.431875,0.16513118,39300.0,0.87100124
0.122408845,-3.722776,7880.0,393,0.24500126,0.934375,0.438125,0.16513526,39400.0,0.8709984
0.12241193,-4.156418,7900.0,394,0.24500157,0.89375,0.4225,0.16514349,39500.0,0.8710045
0.122408606,-4.098128,7920.0,395,0.24499592,0.8656250000000001,0.46125,0.16515905,39600.0,0.87100124
0.122404605,-3.9401464,7940.0,396,0.2449913,0.8875,0.46875,0.16516787,39700.0,0.8710044
0.12241059,-3.3564892,7960.0,397,0.2449855,0.95,0.43437499999999996,0.16517834,39800.0,0.87099725
0.122414924,-3.4924748,7980.0,398,0.24498491,0.91875,0.463125,0.16519135,39900.0,0.871
0.12241175,-3.6354208,8000.0,399,0.24498695,0.9125,0.456875,0.16520828,40000.0,0.8710017
0.122407906,-3.995152,8020.0,400,0.24498373,0.88125,0.46249999999999997,0.16521913,40100.0,0.8709991
0.122400254,-3.7611885,8040.0,401,0.2449792,0.8968750000000001,0.45125000000000004,0.16521774,40200.0,0.87100106
0.1223974,-3.7509623,8060.0,402,0.24498008,0.896875,0.465625,0.16522713,40300.0,0.8710045
0.122393124,-3.669493,8080.0,403,0.24497761,0.878125,0.445,0.16523129,40400.0,0.8710034
0.122384734,-3.3363461,8100.0,404,0.24497227,0.934375,0.45812499999999995,0.165234,40500.0,0.87100697
0.12238226,-3.5850282,8120.0,405,0.2449639,0.9312499999999999,0.44999999999999996,0.16523676,40600.0,0.87100834
0.12238651,-4.505867,8140.0,406,0.24496248,0.83125,0.481875,0.16523315,40700.0,0.87100965
0.122380055,-3.4011078,8160.0,407,0.24496277,0.9562499999999999,0.4675,0.16524197,40800.0,0.8710115
0.12238159,-3.3314264,8180.0,408,0.24495968,0.96875,0.45499999999999996,0.16525039,40900.0,0.8710115
0.122371346,-3.2274604,8200.0,409,0.24496141,0.953125,0.4425,0.16525005,41000.0,0.87101537
0.12238449,-3.7956438,8220.0,410,0.24495438,0.9125,0.45375,0.16526107,41100.0,0.87102246
